Timestamp,Device_ID,Temperature_C,Humidity_%,Distance_cm,Material_Level_%,Status,Active_Alerts,Received_Time,RF_Prediction,IsolationForest_Result,LSTM_Next_Status_Prediction
2026-06-01 08:22:15,REMAC_001,44.7,40.7,10.44,77.8,DANGER,High Temperature,2026-06-01 08:22:15,DANGER,Anomaly,DANGER
2026-06-01 08:22:15,REMAC_002,32.4,44.5,23.47,43.5,SAFE,None,2026-06-01 08:22:15,SAFE,Normal,SAFE
2026-06-01 08:22:15,REMAC_003,30.9,45.5,22.14,47.0,SAFE,None,2026-06-01 08:22:15,SAFE,Normal,SAFE
2026-06-01 08:22:20,REMAC_001,29.0,73.0,25.18,39.0,DANGER,High Humidity,2026-06-01 08:22:20,DANGER,Anomaly,DANGER
2026-06-01 08:22:20,REMAC_002,33.3,56.7,27.99,31.6,SAFE,None,2026-06-01 08:22:20,SAFE,Normal,SAFE
2026-06-01 08:22:20,REMAC_003,29.9,45.9,35.71,11.3,DANGER,Low Material Level,2026-06-01 08:22:20,DANGER,Anomaly,DANGER
2026-06-01 08:22:25,REMAC_001,30.5,43.4,27.19,33.7,SAFE,None,2026-06-01 08:22:25,SAFE,Normal,SAFE
2026-06-01 08:22:25,REMAC_002,36.3,56.8,24.95,39.6,SAFE,None,2026-06-01 08:22:25,SAFE,Normal,SAFE
2026-06-01 08:22:25,REMAC_003,28.9,46.8,23.32,43.9,SAFE,None,2026-06-01 08:22:25,SAFE,Normal,SAFE
2026-06-01 08:22:30,REMAC_001,35.4,42.3,30.39,25.3,SAFE,None,2026-06-01 08:22:30,SAFE,Normal,SAFE
2026-06-01 08:22:30,REMAC_002,32.6,53.8,13.89,68.7,SAFE,None,2026-06-01 08:22:30,SAFE,Normal,SAFE
2026-06-01 08:22:30,REMAC_003,31.9,42.0,37.83,5.7,DANGER,Low Material Level,2026-06-01 08:22:30,DANGER,Anomaly,DANGER
2026-06-01 08:22:35,REMAC_001,33.3,41.0,24.99,39.5,SAFE,None,2026-06-01 08:22:35,SAFE,Normal,SAFE
2026-06-01 08:22:35,REMAC_002,30.6,43.0,7.55,85.4,SAFE,None,2026-06-01 08:22:35,SAFE,Normal,SAFE
2026-06-01 08:22:35,REMAC_003,26.9,47.8,27.99,31.6,SAFE,None,2026-06-01 08:22:35,SAFE,Normal,SAFE
2026-06-01 08:22:40,REMAC_001,28.5,41.5,29.13,28.6,SAFE,None,2026-06-01 08:22:40,SAFE,Normal,SAFE
2026-06-01 08:22:40,REMAC_002,31.0,51.6,34.68,14.0,DANGER,Low Material Level,2026-06-01 08:22:40,DANGER,Anomaly,DANGER
2026-06-01 08:22:40,REMAC_003,27.3,48.9,26.66,35.1,SAFE,None,2026-06-01 08:22:40,SAFE,Normal,SAFE
2026-06-01 08:22:45,REMAC_001,27.8,54.0,4.7,92.9,SAFE,None,2026-06-01 08:22:45,SAFE,Normal,SAFE
2026-06-01 08:22:45,REMAC_002,45.1,44.2,10.93,76.5,DANGER,High Temperature,2026-06-01 08:22:45,DANGER,Anomaly,DANGER
2026-06-01 08:22:45,REMAC_003,30.3,40.8,17.54,59.1,SAFE,None,2026-06-01 08:22:45,SAFE,Normal,SAFE
2026-06-01 08:22:50,REMAC_001,35.4,48.0,6.48,88.2,SAFE,None,2026-06-01 08:22:50,SAFE,Normal,SAFE
2026-06-01 08:22:50,REMAC_002,31.0,49.9,18.45,56.7,SAFE,None,2026-06-01 08:22:50,SAFE,Normal,SAFE
2026-06-01 08:22:50,REMAC_003,45.0,49.4,23.01,44.7,DANGER,High Temperature,2026-06-01 08:22:50,DANGER,Anomaly,DANGER
2026-06-01 08:22:55,REMAC_001,31.0,45.8,29.82,26.8,SAFE,None,2026-06-01 08:22:55,SAFE,Normal,SAFE
2026-06-01 08:22:55,REMAC_002,32.9,53.3,9.03,81.5,SAFE,None,2026-06-01 08:22:55,SAFE,Normal,SAFE
2026-06-01 08:22:55,REMAC_003,27.1,50.0,9.87,79.3,SAFE,None,2026-06-01 08:22:55,SAFE,Normal,SAFE
2026-06-01 08:23:00,REMAC_001,29.1,45.0,28.11,31.3,SAFE,None,2026-06-01 08:23:00,SAFE,Normal,SAFE
2026-06-01 08:23:00,REMAC_002,31.4,54.7,24.0,42.1,SAFE,None,2026-06-01 08:23:00,SAFE,Normal,SAFE
2026-06-01 08:23:00,REMAC_003,26.1,72.2,9.18,81.1,DANGER,High Humidity,2026-06-01 08:23:00,DANGER,Anomaly,DANGER
2026-06-01 08:23:05,REMAC_001,34.1,49.6,9.26,80.9,SAFE,None,2026-06-01 08:23:05,SAFE,Normal,SAFE
2026-06-01 08:23:05,REMAC_002,34.8,47.9,27.95,31.7,SAFE,None,2026-06-01 08:23:05,SAFE,Normal,SAFE
2026-06-01 08:23:05,REMAC_003,30.7,41.5,12.6,72.1,SAFE,None,2026-06-01 08:23:05,SAFE,Normal,SAFE
2026-06-01 08:23:10,REMAC_001,41.6,40.9,30.08,26.1,DANGER,High Temperature,2026-06-01 08:23:10,DANGER,Anomaly,DANGER
2026-06-01 08:23:10,REMAC_002,33.2,49.7,11.16,75.9,SAFE,None,2026-06-01 08:23:10,SAFE,Normal,SAFE
2026-06-01 08:23:10,REMAC_003,41.4,47.3,26.51,35.5,DANGER,High Temperature,2026-06-01 08:23:10,DANGER,Anomaly,DANGER
2026-06-01 08:23:15,REMAC_001,33.8,52.5,7.13,86.5,SAFE,None,2026-06-01 08:23:15,SAFE,Normal,SAFE
2026-06-01 08:23:15,REMAC_002,30.6,54.0,25.41,38.4,SAFE,None,2026-06-01 08:23:15,SAFE,Normal,SAFE
2026-06-01 08:23:15,REMAC_003,42.9,44.9,21.08,49.8,DANGER,High Temperature,2026-06-01 08:23:15,DANGER,Anomaly,DANGER
2026-06-01 08:23:20,REMAC_001,31.5,40.7,13.97,68.5,SAFE,None,2026-06-01 08:23:20,SAFE,Normal,SAFE
2026-06-01 08:23:20,REMAC_002,41.4,44.8,16.25,62.5,DANGER,High Temperature,2026-06-01 08:23:20,DANGER,Anomaly,DANGER
2026-06-01 08:23:20,REMAC_003,30.1,50.3,22.18,46.9,SAFE,None,2026-06-01 08:23:20,SAFE,Normal,SAFE
2026-06-01 08:23:25,REMAC_001,30.7,43.5,4.58,93.2,SAFE,None,2026-06-01 08:23:25,SAFE,Normal,SAFE
2026-06-01 08:23:25,REMAC_002,36.5,44.9,7.4,85.8,SAFE,None,2026-06-01 08:23:25,SAFE,Normal,SAFE
2026-06-01 08:23:25,REMAC_003,31.6,62.1,17.88,58.2,DANGER,High Humidity,2026-06-01 08:23:25,DANGER,Anomaly,DANGER
2026-06-01 08:23:30,REMAC_001,30.1,74.3,9.75,79.6,DANGER,High Humidity,2026-06-01 08:23:30,DANGER,Anomaly,DANGER
2026-06-01 08:23:30,REMAC_002,29.9,55.6,29.63,27.3,SAFE,None,2026-06-01 08:23:30,SAFE,Normal,SAFE
2026-06-01 08:23:30,REMAC_003,45.9,41.4,11.99,73.7,DANGER,High Temperature,2026-06-01 08:23:30,DANGER,Anomaly,DANGER
2026-06-01 08:23:35,REMAC_001,46.3,50.1,26.66,35.1,DANGER,High Temperature,2026-06-01 08:23:35,DANGER,Anomaly,DANGER
2026-06-01 08:23:35,REMAC_002,35.3,47.9,9.68,79.8,SAFE,None,2026-06-01 08:23:35,SAFE,Normal,SAFE
2026-06-01 08:23:35,REMAC_003,32.9,40.8,34.79,13.7,DANGER,Low Material Level,2026-06-01 08:23:35,DANGER,Anomaly,DANGER
2026-06-01 08:23:40,REMAC_001,34.2,51.7,22.18,46.9,SAFE,None,2026-06-01 08:23:40,SAFE,Normal,SAFE
2026-06-01 08:23:40,REMAC_002,30.7,72.4,20.73,50.7,DANGER,High Humidity,2026-06-01 08:23:40,DANGER,Anomaly,DANGER
2026-06-01 08:23:40,REMAC_003,31.9,45.4,5.61,90.5,SAFE,None,2026-06-01 08:23:40,SAFE,Normal,SAFE
2026-06-01 08:23:45,REMAC_001,31.4,43.8,38.75,3.3,DANGER,Low Material Level,2026-06-01 08:23:45,DANGER,Anomaly,DANGER
2026-06-01 08:23:45,REMAC_002,29.7,45.6,31.26,23.0,SAFE,None,2026-06-01 08:23:45,SAFE,Normal,SAFE
2026-06-01 08:23:45,REMAC_003,32.4,52.7,19.56,53.8,SAFE,None,2026-06-01 08:23:45,SAFE,Normal,SAFE
2026-06-01 08:23:50,REMAC_001,43.1,51.4,14.62,66.8,DANGER,High Temperature,2026-06-01 08:23:50,DANGER,Anomaly,DANGER
2026-06-01 08:23:50,REMAC_002,45.8,43.3,13.48,69.8,DANGER,High Temperature,2026-06-01 08:23:50,DANGER,Anomaly,DANGER
2026-06-01 08:23:50,REMAC_003,31.0,42.8,17.54,59.1,SAFE,None,2026-06-01 08:23:50,SAFE,Normal,SAFE
2026-06-01 08:23:55,REMAC_001,30.2,42.1,14.31,67.6,SAFE,None,2026-06-01 08:23:55,SAFE,Normal,SAFE
2026-06-01 08:23:55,REMAC_002,30.4,46.1,31.68,21.9,SAFE,None,2026-06-01 08:23:55,SAFE,Normal,SAFE
2026-06-01 08:23:55,REMAC_003,26.3,62.5,12.91,71.3,DANGER,High Humidity,2026-06-01 08:23:55,DANGER,Anomaly,DANGER
2026-06-01 08:24:00,REMAC_001,33.9,46.3,9.3,80.8,SAFE,None,2026-06-01 08:24:00,SAFE,Normal,SAFE
2026-06-01 08:24:00,REMAC_002,33.7,43.1,37.38,6.9,DANGER,Low Material Level,2026-06-01 08:24:00,DANGER,Anomaly,DANGER
2026-06-01 08:24:00,REMAC_003,30.0,44.3,6.64,87.8,SAFE,None,2026-06-01 08:24:00,SAFE,Normal,SAFE
2026-06-01 08:24:05,REMAC_001,35.7,41.3,14.92,66.0,SAFE,None,2026-06-01 08:24:05,SAFE,Normal,SAFE
2026-06-01 08:24:05,REMAC_002,32.1,42.2,8.88,81.9,SAFE,None,2026-06-01 08:24:05,SAFE,Normal,SAFE
2026-06-01 08:24:05,REMAC_003,30.4,51.6,21.61,48.4,SAFE,None,2026-06-01 08:24:05,SAFE,Normal,SAFE
2026-06-01 08:24:10,REMAC_001,34.5,44.2,14.5,67.1,SAFE,None,2026-06-01 08:24:10,SAFE,Normal,SAFE
2026-06-01 08:24:10,REMAC_002,37.4,43.7,13.36,70.1,SAFE,None,2026-06-01 08:24:10,SAFE,Normal,SAFE
2026-06-01 08:24:10,REMAC_003,31.8,51.3,5.31,91.3,SAFE,None,2026-06-01 08:24:10,SAFE,Normal,SAFE
2026-06-01 08:24:15,REMAC_001,34.3,45.0,9.98,79.0,SAFE,None,2026-06-01 08:24:15,SAFE,Normal,SAFE
2026-06-01 08:24:15,REMAC_002,28.6,44.7,36.2,10.0,DANGER,Low Material Level,2026-06-01 08:24:15,DANGER,Anomaly,DANGER
2026-06-01 08:24:15,REMAC_003,31.7,40.3,7.89,84.5,SAFE,None,2026-06-01 08:24:15,SAFE,Normal,SAFE
2026-06-01 08:24:20,REMAC_001,27.0,47.5,34.76,13.8,DANGER,Low Material Level,2026-06-01 08:24:20,DANGER,Anomaly,DANGER
2026-06-01 08:24:20,REMAC_002,32.2,44.7,24.88,39.8,SAFE,None,2026-06-01 08:24:20,SAFE,Normal,SAFE
2026-06-01 08:24:20,REMAC_003,31.3,50.6,18.76,55.9,SAFE,None,2026-06-01 08:24:20,SAFE,Normal,SAFE
2026-06-01 08:24:25,REMAC_001,30.6,42.8,27.0,34.2,SAFE,None,2026-06-01 08:24:25,SAFE,Normal,SAFE
2026-06-01 08:24:25,REMAC_002,31.7,55.9,31.26,23.0,SAFE,None,2026-06-01 08:24:25,SAFE,Normal,SAFE
2026-06-01 08:24:25,REMAC_003,46.1,43.9,28.22,31.0,DANGER,High Temperature,2026-06-01 08:24:25,DANGER,Anomaly,DANGER
2026-06-01 08:24:30,REMAC_001,31.0,42.6,26.59,35.3,SAFE,None,2026-06-01 08:24:30,SAFE,Normal,SAFE
2026-06-01 08:24:30,REMAC_002,33.4,48.5,11.42,75.2,SAFE,None,2026-06-01 08:24:30,SAFE,Normal,SAFE
2026-06-01 08:24:30,REMAC_003,28.5,45.7,17.35,59.6,SAFE,None,2026-06-01 08:24:30,SAFE,Normal,SAFE
2026-06-01 08:24:35,REMAC_001,30.5,54.9,21.27,49.3,SAFE,None,2026-06-01 08:24:35,SAFE,Normal,SAFE
2026-06-01 08:24:35,REMAC_002,36.3,54.3,14.2,67.9,SAFE,None,2026-06-01 08:24:35,SAFE,Normal,SAFE
2026-06-01 08:24:35,REMAC_003,29.8,39.1,10.13,78.6,SAFE,None,2026-06-01 08:24:35,SAFE,Normal,SAFE
2026-06-01 08:24:40,REMAC_001,35.2,50.9,26.97,34.3,SAFE,None,2026-06-01 08:24:40,SAFE,Normal,SAFE
2026-06-01 08:24:40,REMAC_002,32.6,47.8,19.25,54.6,SAFE,None,2026-06-01 08:24:40,SAFE,Normal,SAFE
2026-06-01 08:24:40,REMAC_003,34.0,50.8,12.34,72.8,SAFE,None,2026-06-01 08:24:40,SAFE,Normal,SAFE
2026-06-01 08:24:45,REMAC_001,34.0,42.0,19.18,54.8,SAFE,None,2026-06-01 08:24:45,SAFE,Normal,SAFE
2026-06-01 08:24:45,REMAC_002,33.2,44.9,10.47,77.7,SAFE,None,2026-06-01 08:24:45,SAFE,Normal,SAFE
2026-06-01 08:24:45,REMAC_003,26.5,45.9,18.91,55.5,SAFE,None,2026-06-01 08:24:45,SAFE,Normal,SAFE
2026-06-01 08:24:50,REMAC_001,29.9,44.5,29.02,28.9,SAFE,None,2026-06-01 08:24:50,SAFE,Normal,SAFE
2026-06-01 08:24:50,REMAC_002,29.0,47.1,19.9,52.9,SAFE,None,2026-06-01 08:24:50,SAFE,Normal,SAFE
2026-06-01 08:24:50,REMAC_003,31.2,45.6,22.67,45.6,SAFE,None,2026-06-01 08:24:50,SAFE,Normal,SAFE
2026-06-01 08:24:55,REMAC_001,28.7,43.5,21.42,48.9,SAFE,None,2026-06-01 08:24:55,SAFE,Normal,SAFE
2026-06-01 08:24:55,REMAC_002,34.7,54.7,35.48,11.9,DANGER,Low Material Level,2026-06-01 08:24:55,DANGER,Anomaly,DANGER
2026-06-01 08:24:55,REMAC_003,26.3,50.0,28.45,30.4,SAFE,None,2026-06-01 08:24:55,SAFE,Normal,SAFE
2026-06-01 08:25:00,REMAC_001,31.3,50.7,37.26,7.2,DANGER,Low Material Level,2026-06-01 08:25:00,DANGER,Anomaly,DANGER
2026-06-01 08:25:00,REMAC_002,47.6,50.1,15.07,65.6,DANGER,High Temperature,2026-06-01 08:25:00,DANGER,Anomaly,DANGER
2026-06-01 08:25:00,REMAC_003,32.4,51.3,13.17,70.6,SAFE,None,2026-06-01 08:25:00,SAFE,Normal,SAFE
2026-06-01 08:25:05,REMAC_001,32.2,49.8,14.43,67.3,SAFE,None,2026-06-01 08:25:05,SAFE,Normal,SAFE
2026-06-01 08:25:05,REMAC_002,34.8,53.8,24.5,40.8,SAFE,None,2026-06-01 08:25:05,SAFE,Normal,SAFE
2026-06-01 08:25:05,REMAC_003,31.6,39.0,23.62,43.1,SAFE,None,2026-06-01 08:25:05,SAFE,Normal,SAFE
2026-06-01 08:25:10,REMAC_001,31.9,52.7,5.91,89.7,SAFE,None,2026-06-01 08:25:10,SAFE,Normal,SAFE
2026-06-01 08:25:10,REMAC_002,34.4,44.4,39.81,0.5,DANGER,Low Material Level,2026-06-01 08:25:10,DANGER,Anomaly,DANGER
2026-06-01 08:25:10,REMAC_003,33.4,40.5,16.02,63.1,SAFE,None,2026-06-01 08:25:10,SAFE,Normal,SAFE
2026-06-01 08:25:15,REMAC_001,32.0,41.8,34.68,14.0,DANGER,Low Material Level,2026-06-01 08:25:15,DANGER,Anomaly,DANGER
2026-06-01 08:25:15,REMAC_002,35.0,48.8,15.22,65.2,SAFE,None,2026-06-01 08:25:15,SAFE,Normal,SAFE
2026-06-01 08:25:15,REMAC_003,31.7,52.0,16.78,61.1,SAFE,None,2026-06-01 08:25:15,SAFE,Normal,SAFE
2026-06-01 08:25:20,REMAC_001,29.6,70.2,21.61,48.4,DANGER,High Humidity,2026-06-01 08:25:20,DANGER,Anomaly,DANGER
2026-06-01 08:25:20,REMAC_002,31.1,42.3,9.3,80.8,SAFE,None,2026-06-01 08:25:20,SAFE,Normal,SAFE
2026-06-01 08:25:20,REMAC_003,29.9,62.1,6.6,87.9,DANGER,High Humidity,2026-06-01 08:25:20,DANGER,Anomaly,DANGER
2026-06-01 08:25:25,REMAC_001,27.5,44.3,13.51,69.7,SAFE,None,2026-06-01 08:25:25,SAFE,Normal,SAFE
2026-06-01 08:25:25,REMAC_002,31.3,54.9,15.38,64.8,SAFE,None,2026-06-01 08:25:25,SAFE,Normal,SAFE
2026-06-01 08:25:25,REMAC_003,31.3,38.3,2.65,98.3,SAFE,None,2026-06-01 08:25:25,SAFE,Normal,SAFE
2026-06-01 08:25:30,REMAC_001,31.6,47.7,26.51,35.5,SAFE,None,2026-06-01 08:25:30,SAFE,Normal,SAFE
2026-06-01 08:25:30,REMAC_002,36.0,45.1,22.41,46.3,SAFE,None,2026-06-01 08:25:30,SAFE,Normal,SAFE
2026-06-01 08:25:30,REMAC_003,29.0,48.1,17.35,59.6,SAFE,None,2026-06-01 08:25:30,SAFE,Normal,SAFE
2026-06-01 08:25:35,REMAC_001,31.3,48.8,29.44,27.8,SAFE,None,2026-06-01 08:25:35,SAFE,Normal,SAFE
2026-06-01 08:25:35,REMAC_002,35.7,66.6,8.8,82.1,DANGER,High Humidity,2026-06-01 08:25:35,DANGER,Anomaly,DANGER
2026-06-01 08:25:35,REMAC_003,28.2,46.9,8.73,82.3,SAFE,None,2026-06-01 08:25:35,SAFE,Normal,SAFE
2026-06-01 08:25:40,REMAC_001,33.1,44.9,21.76,48.0,SAFE,None,2026-06-01 08:25:40,SAFE,Normal,SAFE
2026-06-01 08:25:40,REMAC_002,33.6,42.3,13.7,69.2,SAFE,None,2026-06-01 08:25:40,SAFE,Normal,SAFE
2026-06-01 08:25:40,REMAC_003,30.4,45.6,10.66,77.2,SAFE,None,2026-06-01 08:25:40,SAFE,Normal,SAFE
2026-06-01 08:25:45,REMAC_001,42.8,47.5,36.77,8.5,DANGER,High Temperature; Low Material Level,2026-06-01 08:25:45,DANGER,Anomaly,DANGER
2026-06-01 08:25:45,REMAC_002,36.8,56.3,22.6,45.8,SAFE,None,2026-06-01 08:25:45,SAFE,Normal,SAFE
2026-06-01 08:25:45,REMAC_003,47.2,51.4,9.56,80.1,DANGER,High Temperature,2026-06-01 08:25:45,DANGER,Anomaly,DANGER
2026-06-01 08:25:50,REMAC_001,33.1,48.6,6.75,87.5,SAFE,None,2026-06-01 08:25:50,SAFE,Normal,SAFE
2026-06-01 08:25:50,REMAC_002,32.9,55.3,30.42,25.2,SAFE,None,2026-06-01 08:25:50,SAFE,Normal,SAFE
2026-06-01 08:25:50,REMAC_003,30.0,51.7,12.94,71.2,SAFE,None,2026-06-01 08:25:50,SAFE,Normal,SAFE
2026-06-01 08:25:55,REMAC_001,35.4,64.5,5.15,91.7,DANGER,High Humidity,2026-06-01 08:25:55,DANGER,Anomaly,DANGER
2026-06-01 08:25:55,REMAC_002,28.6,44.6,19.06,55.1,SAFE,None,2026-06-01 08:25:55,SAFE,Normal,SAFE
2026-06-01 08:25:55,REMAC_003,35.0,47.9,15.76,63.8,SAFE,None,2026-06-01 08:25:55,SAFE,Normal,SAFE
2026-06-01 08:26:00,REMAC_001,34.3,42.3,20.43,51.5,SAFE,None,2026-06-01 08:26:00,SAFE,Normal,SAFE
2026-06-01 08:26:00,REMAC_002,32.5,47.0,10.85,76.7,SAFE,None,2026-06-01 08:26:00,SAFE,Normal,SAFE
2026-06-01 08:26:00,REMAC_003,32.9,38.8,3.82,95.2,SAFE,None,2026-06-01 08:26:00,SAFE,Normal,SAFE
2026-06-01 08:26:05,REMAC_001,32.4,52.5,11.31,75.5,SAFE,None,2026-06-01 08:26:05,SAFE,Normal,SAFE
2026-06-01 08:26:05,REMAC_002,31.6,53.4,13.1,70.8,SAFE,None,2026-06-01 08:26:05,SAFE,Normal,SAFE
2026-06-01 08:26:05,REMAC_003,27.0,51.8,25.37,38.5,SAFE,None,2026-06-01 08:26:05,SAFE,Normal,SAFE
2026-06-01 08:26:10,REMAC_001,41.0,43.7,5.84,89.9,DANGER,High Temperature,2026-06-01 08:26:10,DANGER,Anomaly,DANGER
2026-06-01 08:26:10,REMAC_002,34.9,73.7,17.88,58.2,DANGER,High Humidity,2026-06-01 08:26:10,DANGER,Anomaly,DANGER
2026-06-01 08:26:10,REMAC_003,35.0,44.7,21.08,49.8,SAFE,None,2026-06-01 08:26:10,SAFE,Normal,SAFE
2026-06-01 08:26:15,REMAC_001,33.6,47.1,30.16,25.9,SAFE,None,2026-06-01 08:26:15,SAFE,Normal,SAFE
2026-06-01 08:26:15,REMAC_002,35.1,43.8,6.79,87.4,SAFE,None,2026-06-01 08:26:15,SAFE,Normal,SAFE
2026-06-01 08:26:15,REMAC_003,28.2,47.6,26.13,36.5,SAFE,None,2026-06-01 08:26:15,SAFE,Normal,SAFE
2026-06-01 08:26:20,REMAC_001,28.9,52.4,6.6,87.9,SAFE,None,2026-06-01 08:26:20,SAFE,Normal,SAFE
2026-06-01 08:26:20,REMAC_002,28.7,50.3,38.29,4.5,DANGER,Low Material Level,2026-06-01 08:26:20,DANGER,Anomaly,DANGER
2026-06-01 08:26:20,REMAC_003,33.6,49.5,10.47,77.7,SAFE,None,2026-06-01 08:26:20,SAFE,Normal,SAFE
2026-06-01 08:26:25,REMAC_001,27.0,40.4,19.33,54.4,SAFE,None,2026-06-01 08:26:25,SAFE,Normal,SAFE
2026-06-01 08:26:25,REMAC_002,34.3,42.4,28.79,29.5,SAFE,None,2026-06-01 08:26:25,SAFE,Normal,SAFE
2026-06-01 08:26:25,REMAC_003,28.7,45.9,12.34,72.8,SAFE,None,2026-06-01 08:26:25,SAFE,Normal,SAFE
2026-06-01 08:26:30,REMAC_001,29.5,53.9,8.99,81.6,SAFE,None,2026-06-01 08:26:30,SAFE,Normal,SAFE
2026-06-01 08:26:30,REMAC_002,31.6,46.0,27.04,34.1,SAFE,None,2026-06-01 08:26:30,SAFE,Normal,SAFE
2026-06-01 08:26:30,REMAC_003,28.1,43.3,9.79,79.5,SAFE,None,2026-06-01 08:26:30,SAFE,Normal,SAFE
2026-06-01 08:26:35,REMAC_001,27.5,50.5,27.42,33.1,SAFE,None,2026-06-01 08:26:35,SAFE,Normal,SAFE
2026-06-01 08:26:35,REMAC_002,33.8,53.2,8.27,83.5,SAFE,None,2026-06-01 08:26:35,SAFE,Normal,SAFE
2026-06-01 08:26:35,REMAC_003,30.1,46.9,4.58,93.2,SAFE,None,2026-06-01 08:26:35,SAFE,Normal,SAFE
2026-06-01 08:26:40,REMAC_001,29.0,49.4,24.38,41.1,SAFE,None,2026-06-01 08:26:40,SAFE,Normal,SAFE
2026-06-01 08:26:40,REMAC_002,35.4,65.3,6.9,87.1,DANGER,High Humidity,2026-06-01 08:26:40,DANGER,Anomaly,DANGER
2026-06-01 08:26:40,REMAC_003,30.4,45.7,17.43,59.4,SAFE,None,2026-06-01 08:26:40,SAFE,Normal,SAFE
2026-06-01 08:26:45,REMAC_001,34.2,43.7,28.26,30.9,SAFE,None,2026-06-01 08:26:45,SAFE,Normal,SAFE
2026-06-01 08:26:45,REMAC_002,37.0,46.9,35.71,11.3,DANGER,Low Material Level,2026-06-01 08:26:45,DANGER,Anomaly,DANGER
2026-06-01 08:26:45,REMAC_003,32.6,45.0,23.96,42.2,SAFE,None,2026-06-01 08:26:45,SAFE,Normal,SAFE
2026-06-01 08:26:50,REMAC_001,33.9,45.6,27.73,32.3,SAFE,None,2026-06-01 08:26:50,SAFE,Normal,SAFE
2026-06-01 08:26:50,REMAC_002,34.7,47.4,17.39,59.5,SAFE,None,2026-06-01 08:26:50,SAFE,Normal,SAFE
2026-06-01 08:26:50,REMAC_003,32.1,73.4,7.59,85.3,DANGER,High Humidity,2026-06-01 08:26:50,DANGER,Anomaly,DANGER
2026-06-01 08:26:55,REMAC_001,28.7,43.1,13.13,70.7,SAFE,None,2026-06-01 08:26:55,SAFE,Normal,SAFE
2026-06-01 08:26:55,REMAC_002,31.9,44.7,23.2,44.2,SAFE,None,2026-06-01 08:26:55,SAFE,Normal,SAFE
2026-06-01 08:26:55,REMAC_003,30.1,49.5,13.67,69.3,SAFE,None,2026-06-01 08:26:55,SAFE,Normal,SAFE
2026-06-01 08:27:00,REMAC_001,29.1,72.5,23.13,44.4,DANGER,High Humidity,2026-06-01 08:27:00,DANGER,Anomaly,DANGER
2026-06-01 08:27:00,REMAC_002,30.6,56.2,9.22,81.0,SAFE,None,2026-06-01 08:27:00,SAFE,Normal,SAFE
2026-06-01 08:27:00,REMAC_003,46.5,42.9,24.91,39.7,DANGER,High Temperature,2026-06-01 08:27:00,DANGER,Anomaly,DANGER
2026-06-01 08:27:05,REMAC_001,27.7,49.0,25.26,38.8,SAFE,None,2026-06-01 08:27:05,SAFE,Normal,SAFE
2026-06-01 08:27:05,REMAC_002,35.2,50.1,14.43,67.3,SAFE,None,2026-06-01 08:27:05,SAFE,Normal,SAFE
2026-06-01 08:27:05,REMAC_003,27.7,50.3,6.83,87.3,SAFE,None,2026-06-01 08:27:05,SAFE,Normal,SAFE
2026-06-01 08:27:10,REMAC_001,32.2,44.1,7.28,86.1,SAFE,None,2026-06-01 08:27:10,SAFE,Normal,SAFE
2026-06-01 08:27:10,REMAC_002,30.7,55.5,24.04,42.0,SAFE,None,2026-06-01 08:27:10,SAFE,Normal,SAFE
2026-06-01 08:27:10,REMAC_003,26.9,69.2,13.51,69.7,DANGER,High Humidity,2026-06-01 08:27:10,DANGER,Anomaly,DANGER
2026-06-01 08:27:15,REMAC_001,27.5,55.0,26.59,35.3,SAFE,None,2026-06-01 08:27:15,SAFE,Normal,SAFE
2026-06-01 08:27:15,REMAC_002,30.6,42.6,14.92,66.0,SAFE,None,2026-06-01 08:27:15,SAFE,Normal,SAFE
2026-06-01 08:27:15,REMAC_003,26.2,52.5,4.55,93.3,SAFE,None,2026-06-01 08:27:15,SAFE,Normal,SAFE
2026-06-01 08:27:20,REMAC_001,35.3,44.0,12.64,72.0,SAFE,None,2026-06-01 08:27:20,SAFE,Normal,SAFE
2026-06-01 08:27:20,REMAC_002,36.4,53.6,16.4,62.1,SAFE,None,2026-06-01 08:27:20,SAFE,Normal,SAFE
2026-06-01 08:27:20,REMAC_003,30.7,41.6,22.63,45.7,SAFE,None,2026-06-01 08:27:20,SAFE,Normal,SAFE
2026-06-01 08:27:25,REMAC_001,29.6,42.4,21.34,49.1,SAFE,None,2026-06-01 08:27:25,SAFE,Normal,SAFE
2026-06-01 08:27:25,REMAC_002,33.5,42.5,19.67,53.5,SAFE,None,2026-06-01 08:27:25,SAFE,Normal,SAFE
2026-06-01 08:27:25,REMAC_003,26.5,49.7,38.75,3.3,DANGER,Low Material Level,2026-06-01 08:27:25,DANGER,Anomaly,DANGER
2026-06-01 08:27:30,REMAC_001,33.7,49.5,28.41,30.5,SAFE,None,2026-06-01 08:27:30,SAFE,Normal,SAFE
2026-06-01 08:27:30,REMAC_002,35.1,44.7,19.67,53.5,SAFE,None,2026-06-01 08:27:30,SAFE,Normal,SAFE
2026-06-01 08:27:30,REMAC_003,30.3,48.9,23.62,43.1,SAFE,None,2026-06-01 08:27:30,SAFE,Normal,SAFE
2026-06-01 08:27:35,REMAC_001,29.3,53.9,23.39,43.7,SAFE,None,2026-06-01 08:27:35,SAFE,Normal,SAFE
2026-06-01 08:27:35,REMAC_002,31.6,44.1,28.98,29.0,SAFE,None,2026-06-01 08:27:35,SAFE,Normal,SAFE
